"","x.1","x.2","x.3","x.4","x.5","w.1","w.2","w.3","w.4","w.5","y","u.1","u.2","u.3","u.4","u.5"
"26",-0.337338662148483,-0.113556339599978,-0.371637134768681,0.220973337049194,0.0763851155385031,0.0599087808543612,0.110470022312962,0.0756840718985149,-0.222592401862875,-0.0471265061470864,0,0.0996017846797477,-0.458790956325441,-0.227637092129274,-0.17583159015613,-0.39529086094358
"27",0.167557408898905,-0.0754882503203606,-0.208813339852033,-0.0754841847526455,-0.176457568732479,-0.0344915076380512,-0.443132272517025,-0.0845942707030474,0.114486840867263,-0.258622940395795,1,-0.160924732131174,-0.319492535926347,-0.758334219124245,-0.370257777492209,-0.825204947596894
"28",0.030674623567303,-0.0178388553449189,0.0276261100998385,0.0570948324330911,0.0553780468136129,0.226499326494514,-0.0125888948675614,0.0663500139417224,0.17262232197943,0.110558018102908,1,-0.580001810831815,-0.740244548660707,0.0924931725343843,-0.715816012642968,-0.714013160041156
"29",-0.22762738740239,-0.28345850642823,0.160988970431743,0.0234083333866757,-0.165551092250548,0.00463965543171432,0.156770974095008,0.0754128145438387,0.0991410162577495,0.211770599011079,1,0.153129535205018,-0.20183008107361,-0.421606066207831,0.804621064690193,3.43643348411945
"30",0.250762984213985,-0.0014633483748674,-0.388176317170833,0.473752705572313,0.167915678946955,0.267174797150274,0.229620304054549,0.280324235477632,-0.140554920756076,-0.263062802020322,1,-0.153700665438169,0.147833144139982,1.88719692491545,1.04197656967397,2.4328233991975
"31",0.0852928442953627,0.0465782154176515,0.329953187588198,0.0927955910630064,0.0311590767166536,-0.219758014904313,-0.259433329176637,0.100680974930696,0.0416468217315786,0.335876687952747,3,4.08642665720397,1.30311617529098,1.97220812117791,0.552405536716414,3.47962439244267
"32",-0.0590142965984542,-0.223776055320846,0.271200743594784,0.270827775028199,-0.190686517564086,-0.116352128907848,0.0397554171833192,0.326474932723577,-0.221058684707318,0.0741359103399906,3,0.961588782625471,-0.0987317540999118,-0.0633180635339203,-1.11734539773614,0.79993054782404
"33",0.179025132209004,-0.294036021525567,0.164603422833714,-0.256520225355546,0.0246761724737651,0.00778490358167121,-0.0659391110082179,-0.136369515622298,-0.506849078030359,-0.226309818768606,2,-0.59543630454929,-1.184186886659,-0.882675517603892,-0.424432700322898,-0.911684989077957
"34",0.175626697506608,0.60703693516574,0.0631133415881331,0.0527926205019234,-0.242540572500879,0.214630882197579,0.0202174014835076,-0.1740050403293,0.0527323235112802,0.133643500936882,6,3.84218527733548,3.87132007932399,1.19010320591211,2.10290534225779,4.82033082606821
"35",0.164316216327497,-0.0953079665615251,-0.0689651164263092,-0.171695414824766,0.2020429968769,0.26993918596932,0.17067655720376,0.00295190343932065,0.260997921166662,-0.0269716201284134,0,-1.32942484302846,-1.12859163875936,-0.652274502200483,-0.154015874323504,-0.777803467834677
"36",0.137728050820018,0.0902626008905202,0.00788982829064117,0.0659027310699824,-0.0960616057333151,0.239055874899951,-0.0649568658802141,0.0284560680682397,-0.13829632792224,0.0245597663229216,2,-1.13666365531184,-1.08463640568896,-0.811863135130815,-1.46129627114634,-0.864038143191941
"37",0.110783530707518,-0.103481825714426,-0.106536671309859,0.124204897185912,-0.0211409373514135,-0.00443582465427289,-0.276442319633099,0.252301033937736,0.135355673837302,0.173598763091765,0,0.0580756121190396,2.55214633127843,-1.02973428404742,-0.630971285342235,-0.777708443012608
"38",-0.0123823421153443,0.309885004510074,-0.0312838775578456,-0.0221905644027604,0.22994266748561,0.139698895254825,0.292007638889565,0.470464244634035,0.261555542178666,-0.0105751516089472,1,-1.23278606958727,-1.08064646427361,-0.109902665775148,-0.783230434331257,-0.804336072609626
"39",-0.0611925327479834,-0.0751947932750121,0.250928278231903,-0.25461199666669,0.198342837405955,0.134481251730748,-0.127047536670905,-0.252181226543125,-0.0710101914562283,-0.0858977917442825,3,-1.69187640404335,-1.75155964970269,-1.70994449392297,-1.61307936533997,-1.74477423303888
"40",-0.0760942002024765,0.092883697340984,-0.0994188168065682,0.0123155282922153,0.365367810257271,-0.158329170431879,-0.0743250054148878,0.143264974277776,-0.014164276885898,0.0798637759837881,0,-1.5296103856978,-1.55524234976974,-1.41844491942266,-1.40316871978774,-1.60587694976619
"41",-0.138941395784103,0.149855630523424,-0.137570458216059,-0.0114398199119944,-0.284610336025958,-0.043581089260738,-0.330886223225725,0.0536845165747468,0.0101466227128745,-0.206076080667282,2,-1.68800077802781,-1.67430892463475,-1.61056848227257,-1.07710998792228,-1.43209497063507
"42",-0.0415834556039198,-0.107319666759792,0.136593595326329,0.328220524044561,-0.0873753996853087,0.00461407425827715,-0.189400086387912,-0.102660494817467,0.0584906240644033,-0.383886837291525,4,-0.547620852105623,-1.09684441188607,-1.10726680166157,0.0545989804518729,-0.981846867038124
"43",-0.253079270313653,-0.126776629723679,-0.283790689008753,0.0558352499599043,0.0396099617174688,0.0230787893860046,-0.744834253300911,0.157766249462378,-0.155029345559032,-0.160700825960414,2,-0.574880103000447,-0.745465911049469,2.84449852311728,-1.15219158881327,-1.02704568950512
"44",0.433791193067703,0.213079449577736,0.00206197445233843,0.148261942750481,0.101613959417801,-0.0554160579285664,0.0671341029549486,-0.12257548187382,0.168854330931627,-0.0203795574948768,1,-0.770503500226007,-0.776126145365589,-0.871584048941369,-0.967671126573296,-1.14698156877885
"45",0.241592399660998,0.264541688731574,0.165451513041881,-0.368583373963962,0.107426582671378,0.00737675325142482,-0.229854007567858,0.0319169705265516,-0.152416333451027,-0.0985796063448541,2,-0.616626750025905,-0.418573759813188,2.65071214536344,0.045680968880677,-0.322438332139852
"46",-0.22462171664067,0.0436601247106324,0.130804243526379,0.469920365487512,0.0318083046786699,0.0950400277007938,-0.0919165080613598,0.601608092905398,0.2652833104289,-0.00554143349126197,0,-1.35363470090676,-1.36811232758113,-1.05405175008378,-1.04293832501655,-1.19531815237537
"47",-0.0805769670598152,-0.251516944690396,0.0256541664927045,-0.199181756120756,-0.0114704729931524,0.341497848320398,0.109415601258091,-0.286171906817044,0.124266010499467,-0.00838969866176,3,-1.44762621350419,-1.50018430169841,-1.29788586607449,-0.165738988764913,-1.52674628346189
"48",-0.0933310707246438,0.165052942827711,0.0417675398298403,-0.190023909524962,0.058357671521835,0.215201119884826,0.348698002152998,0.0900851876111517,-0.192903482672799,0.205050430353647,1,-1.76610546745899,-1.62372874475059,-1.81473878076993,-1.7812848485177,-1.78162261864507
"49",0.155993023667264,-0.149436079695515,0.046219956605577,0.302319948549839,0.504985819844054,-0.269142640467063,0.292414457580895,0.10901934611524,0.076711185594272,0.0604697257632042,2,0.324922745950717,0.700040463904262,2.45602547674622,0.50667519343908,1.99857566971832
"50",-0.0166738132943659,-0.0328121271083664,0.0567860322932579,0.0102852833002616,-0.176764681883308,-0.288049782507038,0.115717448375664,0.16503377439317,-0.211263167289143,-0.145093730465305,0,3.01230308186158,0.272580655036068,5.71630400427075,1.60245978844593,1.97978123665274
"51",0.050663702798951,0.27267307886507,0.10724420779226,-0.202032654810461,-0.0911322284720864,-0.0787855657335088,0.0516164758718088,-0.176164214010263,0.138227176860092,-0.207887346922295,1,-0.989028080443982,-0.808359875867119,-0.623482743932639,-0.728242342074829,-1.02679325392147
"52",-0.0057093510697406,-0.328773220230914,-0.129749999605758,0.405658312061989,-0.188928592222913,0.116212593299973,-0.244527943693556,0.259959074997687,-0.0687574098620057,0.0541109197649151,2,-0.470432566558918,1.01265153261834,-0.516127903643963,-0.678286102500935,-0.133462517658301
"53",-0.00857409145826322,0.149067188740945,-0.493226505829409,-0.0958775750196895,-0.073865235814374,-0.034157638539919,0.104769406030719,0.125866690662222,0.111669298015427,-0.226637906015104,1,1.25294149288939,2.17103564916237,-0.0624643353822942,0.439379073488999,-0.438779273421106
"54",0.273720456802892,0.0586089527819075,-0.268546711451123,-0.521518780994952,0.298688177635895,-0.181170892351527,0.146511494991392,0.565706186918503,-0.297764022267729,-0.0705802639433006,0,-0.490831258448074,1.52946176003345,-0.47151080477833,1.00138625719869,1.49809012264551
"55",-0.0451541971318535,0.0540376970666084,0.0083983899170859,0.246622037064727,-0.39709929305751,0.0312426912587306,0.0870384264278521,-0.326267599421345,0.0454183923449371,0.244931104731151,1,0.334275454962123,0.305143802111398,0.114252993338705,-0.377052814598771,0.319329184299519
"56",0.303294120885908,0.0524477805480728,-0.045100608162554,0.034955428930953,-0.214932395035854,-0.0746450590531182,0.330927450610215,0.0139952527582396,-0.308631053458098,0.202027653537126,2,-1.67039633064275,-1.65416071382294,-1.67598504441992,-1.66936395281829,-1.19098226488316
"57",-0.309750560846044,-0.0604658753929841,0.354331098918827,0.011126231109026,0.0783206431269987,-0.0691742081187476,-0.201415977518926,0.25806981637933,0.0163526287843291,0.273744541329822,0,-1.25442762600283,-0.406726275318629,-1.30269781329163,-1.33684231449494,-0.453113030201168
"58",0.116922749927214,0.0304958332000784,-0.233251902629142,-0.196649893162299,0.110451190231414,-0.0716574401323978,-0.0322579206925749,-0.0432544440877524,-0.111601416700105,0.164880041854403,0,1.60158452402186,-0.310648168975312,-0.458029003443937,1.37866241766352,1.12402114043143
"59",0.0247708487689228,-0.0675256297656869,-0.124220564103371,0.0418484703986205,0.0240134652228882,-0.0266132027403576,-0.0882079031917604,-0.189513848784129,0.0580946889677505,0.141953455238131,0,-1.5638935082134,-1.81583655403665,-1.73970943077969,-1.77400334905413,-1.83289241758725
"60",0.0431883137487945,0.0495910003409393,-0.288866161534481,0.0809823888517988,0.395080329686724,-0.0179192837428901,0.177749906426798,-0.565814002697876,0.194805185702569,-0.140352835087043,0,-0.383662312584266,-0.528261389402857,0.105098572232869,0.196178393146747,0.101894976781974
"61",0.0759278965519764,-0.123412373740494,0.0192712594605234,-0.176290661718349,-0.516753489985292,0.125586064435428,-0.314217423005603,-0.184047987417041,-0.473455612039902,-0.230623733770967,3,-1.24498812043592,-1.36340631827689,-1.30228385536711,-1.63284944992584,-0.4759236160787
"62",-0.10046469062186,0.0628673460328669,-0.0909590106480581,0.171240720002877,-0.19508186321747,-0.285765745426767,0.313371236512416,0.243796571133107,-0.105874036659795,0.227163889892973,2,-0.725456236119943,1.25425733952624,0.155519808247362,0.678851267642435,0.348647180528068
"63",-0.066641476733884,0.294872828930997,0.0506822727500943,0.264149653441521,0.192154786136595,0.0345107978620979,-0.121850745659928,0.0512695207340988,0.151150677904732,-0.240798849483281,1,0.405186832462218,1.35116808527068,-0.153917506966605,-0.0456879044010783,2.78902499200076
"64",-0.203715076621418,-0.188607984046569,0.353367420890003,0.130917013549635,-0.0441402083691526,-0.158230049947829,0.0206625409634155,-0.0950449762239506,0.395260828420566,-0.17091442006033,2,0.218452407509374,0.536861889116827,1.29884755321321,0.559030073969375,-0.108095163068925
"65",-0.214358245295116,-0.0948762973415894,-0.0687711347647436,0.161003017268114,0.176235415149688,0.252408156739457,-0.0918349752480327,-0.0453740075221643,0.130993959986049,-0.295726636640843,0,1.49101516975465,0.446852910741713,-0.537635618587916,0.745901010320291,1.37409075402527
"66",0.0607057282808516,-0.112655675612433,-0.0181959581650706,0.275735899323972,0.111565016316019,-0.053881096609964,-0.0930987241757936,0.119415140467419,-0.126174361614215,0.0749001090648861,3,0.158254065458913,-0.424660807670209,0.0234091086197528,0.0469314767842417,-0.781331785200416
"67",0.0896419557258852,0.233786223087436,-0.000674451773287736,-0.204492777542552,0.230084611295749,0.0313965915714914,0.123188780665188,0.147038164692828,0.0227932984982345,-0.251190372836958,0,-0.356775397373617,-0.908253097120138,4.7638143373625,-0.475098543844036,-0.763042100971266
"68",0.0106008453461008,-0.066628870961037,0.3987773759687,0.139489840438148,0.338614626627081,-0.152119646073724,0.142175289248629,0.0478148122952755,0.0296022794841707,-0.0968989093505619,1,-1.09931550372874,-1.56223904040745,-1.60298489606404,-0.948521456544474,-1.25546796206239
"69",0.184453493575948,0.197059394319511,-0.134037751360325,-0.0588225137732526,-0.164964021861203,0.27412013734635,0.0126857948427434,0.13026515521143,-0.279245585530665,0.438718843501603,1,0.268828155706642,-0.918330714501139,-0.715863195554419,-0.467689201166257,-0.655443426591156
"70",0.410016937125429,-0.0109596665325986,0.197777641170824,-0.341831470031832,-0.209061768234487,0.00751631011690511,-0.138055463164887,-0.0533002075502875,-0.227436576646014,-0.211946548337186,4,-1.19109022928895,-0.387867196534392,-1.45534958273152,-1.43587366235641,-0.874564169269187
"71",-0.0982062332113071,-0.128415501198082,0.108646933849346,-0.0796494574729153,0.0139997447134303,0.0898988349290792,-0.0363688937267703,0.437723694704294,-0.0348621204039744,-0.234523671438048,1,2.16219986481424,0.602447838166625,1.79849207380657,1.11786539430423,1.26080071474639
"72",-0.461833775128162,0.166678074782411,0.0558381221999463,-0.269905171862196,-0.00050225109287549,0.557737527710373,-0.0948436750947667,-0.15335551109692,0.165536591995234,0.387519732076522,5,0.847886682788253,1.31359331107174,-0.267662345740664,3.69650045445651,0.54209192142857
"73",0.201147704892451,-0.12922142639603,0.0659757654666827,-0.053979511533385,0.0124763494095884,-0.0936972288971123,0.125813247963451,-0.143454893233302,-0.0538505301860816,0.110099252578902,0,-0.195548758681028,-0.793278651185378,-0.83831641525161,-0.645690286659609,-0.844154855823957
"74",-0.141840152516479,-0.0953717878222211,0.338550387008325,-0.205261138677914,-0.340897669209769,0.202521216947162,0.173581224593831,0.182166017871515,-0.151333648905483,0.535225939484257,0,-1.54210383073386,-0.902479636328945,-1.37863501417473,-0.657974353045699,-0.935918242380408
"75",-0.137601723293472,-0.0948443669344256,0.337220926313448,-0.177954267779824,0.222649766910247,-0.00874817216208812,-0.0936111948537163,-0.149512167275103,0.314295148471163,-0.0597802860319751,1,-0.476664447878368,-0.823007354459088,1.52451678367417,-0.0118552043148974,-0.532121803526573
"76",0.20511427393934,0.191194692240843,0.180933417919793,0.0314792375888927,0.0694733484040831,0.281339449551223,0.100291847742811,0.10549123855304,-0.102731456664447,0.148922466199301,4,1.12235603885446,2.76462633218132,7.56238826554516,3.39919226132202,0.327593305381936
"77",-0.0569546014102018,0.422412683113779,-0.450526888914653,0.458383184529304,-0.284918471981586,0.0839857481842304,-0.208746189313461,0.0156292464640868,0.165243364758434,0.126303815839226,1,0.359369854802409,1.63540924916105,0.301365952475814,-0.374944319109279,2.52773894163285
"78",-0.244143542450907,-0.269415375568813,0.0726652560939254,0.0143897500425566,0.0294536316496936,0.0620172296840054,-0.0565548533179261,0.129961702337408,-0.171738356270159,-0.0105946759629797,0,0.0762418355323797,2.46553348782511,0.255901317533362,0.367399219172529,-0.800304635706341
"79",0.03626069594983,-0.17258701262874,0.0752578552494877,0.27415827001135,0.124976165898767,0.223809373479261,-0.24083882856665,0.0782152661130234,0.248790153679794,-0.0675476328739523,0,-0.706237968489594,1.86467281920874,-0.161533600349867,-0.683276448485179,-0.757133370798587
"80",-0.0277782724878089,-0.207340833665179,0.0852959769241901,0.155835642366916,-0.226108463839185,-0.259628035245854,-0.0632899375387455,0.186203068904718,-0.493904163833225,-0.147093207372677,2,0.00676475667004173,0.884639947811476,3.521044462115,0.33894306767446,0.962490285448304
"81",0.00115283717997739,-0.255639113943989,0.00211158618190178,-0.281466515979235,-0.0332286910771027,-0.256496363683391,0.23451969129332,-0.194433741086143,-0.169444854942016,-0.0608657197585672,3,-0.777575525342997,1.07567429848144,0.23177583462649,0.356841770668242,-0.774930869049806
"82",0.0770560802252661,0.0366636267032916,0.103792823022076,-0.190524652445994,-0.0133740431240244,0.33188557675532,-0.250723119645881,0.127957933784681,0.190138212112243,0.052746510134518,0,-0.303791260846057,-0.289675378601705,-1.00885839135758,-0.364465864575243,-0.684854993964545
"83",-0.0741320063584819,0.0295983965577429,0.301024210505876,0.290487580938159,0.206235865358971,0.156749087286458,-0.140297178232141,-0.0764554550248369,0.347362683696384,0.0399713779311576,3,-1.52766840968744,-1.40839622725696,-1.57122021077187,-1.57388644377036,-1.33819393227789
"84",0.128875309703767,-0.0746350473721062,0.0042500416430566,0.0734358745761655,-0.115233514767987,0.115542044216992,-0.230207854654492,-0.140074085656339,0.344837530770265,-0.0278142331622992,0,1.18446657328307,0.629603730750954,-0.0736381888580122,-0.00716479881617627,0.745754921471767
"85",-0.0440973123637501,-0.101539968382704,0.0877377068387555,0.0843009412825388,0.195462050458335,-0.0534492800597914,0.265461948585298,-0.176607225789852,0.177279527899481,0.168542354568352,2,0.199718114300332,1.13263747934078,0.64257222758756,0.299682531366608,0.112399435534217
"86",0.0663563927831394,0.125954227544793,-0.217320461744568,0.433992590860256,0.211183000640267,-0.129138282461742,-0.12297819853843,-0.309967204109156,0.200909508735631,-0.528720597617328,1,-0.184969811918956,-0.0339018932635231,-0.597739706106775,0.236587675209859,0.617464953174751
"87",0.21936780262987,-0.408146687190662,0.00539583624725021,-0.290629046531121,0.169991668018788,-0.0899058238391788,-0.0447988284697362,-0.0723663453266177,0.0166574810858253,0.0553491702289049,1,4.77134037691314,1.34358769643452,2.15132478858125,0.817972872082379,0.649788248029809
"88",0.0870362981667606,0.261589233983831,0.140081774488975,0.241485341657406,0.198054221163878,-0.165239642742604,0.0688205882489774,-0.225735037449013,0.12639580610192,-0.0142075767512753,1,0.047541261421427,-1.01121420767486,-0.807489204829337,-1.26869604498024,-0.748916159684467
"89",-0.0651863171062454,0.0217559222252334,0.210248528354892,-0.0563556267726333,-0.149219747470932,0.211007707126074,0.0786301985462799,0.257969410422265,-0.326399258710362,0.12379268815235,1,-0.38292508510005,-1.31183841973553,-0.256526052553567,-0.93225143457552,-0.709074754693652
"90",0.229761523690219,0.170732436295127,-0.0370333301318482,0.139674981131396,-0.292470023598507,-0.17585396529008,-0.180082391691412,-0.183215568176083,0.0413787521602819,-0.14985124560429,2,-1.41763630290925,-1.28277521268551,-0.481765745376995,-1.39687081573638,-1.1993082755742
"91",0.198700771192424,-0.0161536986024512,-0.00420165998213921,0.256552990267838,-0.259014038442268,-0.255425663000676,-0.0293527212545197,0.181309935961649,0.0747604304186785,0.196492605128821,1,-1.12383092876247,-0.591767925390596,-0.620453086780308,-0.574671682545721,-0.300645963834632
"92",0.109679391901614,0.00533364542997887,-0.425948273397524,0.300420017722437,0.131295657385579,-0.126824485319385,0.311934763951929,0.246017320855097,-0.00832122045876351,-0.300087176089938,2,1.34296441861974,0.783141723616045,1.593908047766,0.408634848322032,4.39506382625502
"93",0.0477463470222882,-0.0572813930962691,0.255986602639466,0.0628499549287144,-0.0323282256925971,0.132940094734499,0.055602879275633,0.170454390498709,0.300015288761066,-0.132700737674187,1,-1.11917840025648,-0.913754114476389,-1.30641530653615,-0.660778335769362,-0.930663132509901
"94",-0.125581215207874,-0.112036164309685,0.156627907307796,0.0928539537189507,-0.067901945582336,-0.10191636546789,-0.0621940544659556,-0.0273101463126941,0.519488581162451,-0.0497637207094994,4,1.90183597797507,1.1034232592715,1.20974205213163,0.922358032559966,3.60082845023469
"95",0.272130489706002,0.201549184013518,-0.0301004060530911,-0.246035907340963,-0.320630539214987,0.08147266911202,0.108975369428078,0.0691866030507761,-0.0416451631117233,-0.110394958654779,2,-0.488750263386225,-1.06809975793651,0.655994949026177,-0.736361023782549,-0.0290969041668538
"96",-0.120051917429425,0.0171340129823003,0.114123371681129,0.392185694735124,-0.0917317167815232,0.33554955249446,0.185533520633357,0.129847318872383,-0.114405230065735,0.0775208122632262,2,-1.000965451935,-0.990868301710772,-1.1253339207587,-0.518732015487357,0.112192551160439
"97",0.437466598603315,-0.243641982882244,0.0641303366744154,0.0396099358965459,-0.00923861242294721,-0.210411139675023,0.0472711240946953,-0.285696587346378,0.209625598568411,0.156185025219139,5,1.05478096345357,3.34911039931576,-0.357333428148594,1.19435883355653,0.370686570451701
"98",0.306522125237038,0.0824454217072755,0.0309588607621554,0.0655577618218155,0.0201807613107524,-0.127381474244618,0.298221656600565,-0.00877002438721418,0.43359132745856,-0.274753193751087,0,-1.38275877145297,-0.856753255473968,-1.18699318328156,-1.33918627377633,-1.25532629352256
"99",-0.0471400718200954,-0.178970670988558,0.361871466048285,-0.0508463584653444,0.189824117779329,0.11307832528104,-0.10364003367478,0.19066570113879,-0.154313757441673,0.168637105938971,4,1.58971708665292,0.492862800803572,1.49716165620299,2.67406270242439,2.05818763960764
"100",-0.205284180061356,-0.431871840620467,-0.253906319159664,-0.425442215800436,0.284181538421626,0.0760315576470874,0.0353806321558817,-0.0767241776770066,-0.0777186923187219,-0.0423138371731133,0,1.41566292964914,1.99117773809165,2.06142819075751,3.57978352596334,1.75210739086566
"101",-0.14208131273986,-0.0239545503291103,-0.163410048275997,0.112074154094515,0.0769201772837402,-0.300011931340274,-0.182461247361235,-0.293380693632971,-0.153134591572992,-0.00264373022585255,2,-0.580187148061404,-1.3507373006947,0.613432531765002,-0.564621521258495,-0.377901650858266
